Año - mes,Dimensión valor,Cuenta,Imp. presupuestado,Imp. real,Desvio,Porcentaje de desviación
2023-08-01,Desarrollo de Proyectos,Materiales de construcción ,0.0,-52180.0,-52180.0,
2023-04-01,Los Pinos,Materiales de construcción ,-823200.0,-400000.0,423200.0,-51.40913508260447
2023-05-01,Los Pinos,Materiales de construcción ,-823200.0,-1810250.23,-987050.23,119.90406098153548
2023-06-01,Los Pinos,Materiales de construcción ,-823200.0,-46270.0,776930.0,-94.37925170068027
2023-07-01,Los Pinos,Materiales de construcción ,-823200.0,-1009003.0,-185803.0,22.570821185617103
2023-08-01,Los Pinos,Materiales de construcción ,-823200.0,-133374.0,689826.0,-83.79810495626823
2023-05-01,Suelo Firme III,Materiales de construcción ,-327641.14,0.0,327641.14,-100.0
2023-06-01,Suelo Firme III,Materiales de construcción ,-614601.5,-770000.0,-155398.5,25.28443227034103
2023-07-01,Suelo Firme III,Materiales de construcción ,-466235.68,-4703723.75,-4237488.07,908.8725406000673
2023-08-01,Suelo Firme III,Materiales de construcción ,-466235.68,0.0,466235.68,-100.0
2023-06-01,Trapito Medio Ambiente,Materiales de construcción ,-76000.0,-103350.0,-27350.0,35.98684210526316
2023-07-01,Trapito Medio Ambiente,Materiales de construcción ,-359172.0,0.0,359172.0,-100.0
2023-08-01,Trapito Medio Ambiente,Materiales de construcción ,-470000.0,0.0,470000.0,-100.0
2023-05-01,Voluntariado,Materiales de construcción ,-160000.0,0.0,160000.0,-100.0
2023-06-01,Voluntariado,Materiales de construcción ,-320000.0,0.0,320000.0,-100.0
2023-07-01,Voluntariado,Materiales de construcción ,-160000.0,0.0,160000.0,-100.0
2023-08-01,Voluntariado,Materiales de construcción ,-160000.0,0.0,160000.0,-100.0
2023-06-01,Área Social,Materiales de construcción ,-76000.0,0.0,76000.0,-100.0
2023-07-01,Área Social,Materiales de construcción ,-359172.0,0.0,359172.0,-100.0
2023-08-01,Área Social,Materiales de construcción ,-470000.0,0.0,470000.0,-100.0
2023-04-01,Desarrollo Institucional,Municipalidad de San Isidro,84150.0,168300.0,84150.0,100.0
2023-05-01,Desarrollo Institucional,Municipalidad de San Isidro,84150.0,84150.0,0.0,0.0
2023-06-01,Desarrollo Institucional,Municipalidad de San Isidro,84150.0,168300.0,84150.0,100.0
2023-07-01,Desarrollo Institucional,Municipalidad de San Isidro,84150.0,84150.0,0.0,0.0
2023-08-01,Desarrollo Institucional,Municipalidad de San Isidro,84150.0,84150.0,0.0,0.0
2023-04-01,Corralón 1 Boulogne,Operador logistica corralones,-482507.71,0.0,482507.71,-100.0
2023-05-01,Corralón 1 Boulogne,Operador logistica corralones,-526389.23,0.0,526389.23,-100.0
2023-06-01,Corralón 1 Boulogne,Operador logistica corralones,-574373.39,0.0,574373.39,-100.0
2023-07-01,Corralón 1 Boulogne,Operador logistica corralones,-626857.42,-416941.33,209916.09,-33.48705515841226
2023-08-01,Corralón 1 Boulogne,Operador logistica corralones,-684278.68,-1566564.7,-882286.02,128.9366519500505
2023-04-01,Corralón 2 Matanza,Operador logistica corralones,-214447.87,0.0,214447.87,-100.0
2023-05-01,Corralón 2 Matanza,Operador logistica corralones,-233950.77,0.0,233950.77,-100.0
2023-06-01,Corralón 2 Matanza,Operador logistica corralones,-255277.06,0.0,255277.06,-100.0
2023-07-01,Corralón 2 Matanza,Operador logistica corralones,-278603.3,-416941.34,-138338.04,49.65412828921985
2023-08-01,Corralón 2 Matanza,Operador logistica corralones,-304123.86,-1174923.54,-870799.68,286.3306022750073
2023-04-01,Corralón 3 Barracas,Operador logistica corralones,-214447.87,0.0,214447.87,-100.0
2023-05-01,Corralón 3 Barracas,Operador logistica corralones,-233950.77,0.0,233950.77,-100.0
2023-06-01,Corralón 3 Barracas,Operador logistica corralones,-255277.06,0.0,255277.06,-100.0
2023-07-01,Corralón 3 Barracas,Operador logistica corralones,-278603.3,-416941.34,-138338.04,49.65412828921985
2023-08-01,Corralón 3 Barracas,Operador logistica corralones,-304123.86,-783282.35,-479158.49,157.5537315618709
2023-04-01,Corralón 4 JC Paz,Operador logistica corralones,-160835.9,0.0,160835.9,-100.0
2023-05-01,Corralón 4 JC Paz,Operador logistica corralones,-175463.08,0.0,175463.08,-100.0
2023-06-01,Corralón 4 JC Paz,Operador logistica corralones,-191457.8,0.0,191457.8,-100.0
2023-07-01,Corralón 4 JC Paz,Operador logistica corralones,-208952.47,-416941.34,-207988.87,99.53884249370205
2023-08-01,Corralón 4 JC Paz,Operador logistica corralones,-228092.89,-391641.18,-163548.29,71.70249366387526
2023-08-01,Administración,Puntuales,0.0,306200.0,306200.0,
2023-04-01,Bariloche,Puntuales,5000000.0,18711333.23,13711333.23,274.2266646
2023-05-01,Bariloche,Puntuales,6000000.0,2000000.0,-4000000.0,-66.66666666666666
2023-06-01,Bariloche,Puntuales,7000000.0,7000000.0,0.0,0.0
2023-07-01,Bariloche,Puntuales,5000000.0,0.0,-5000000.0,-100.0
2023-08-01,Bariloche,Puntuales,3000000.0,0.0,-3000000.0,-100.0
2023-04-01,Desarrollo Institucional,Puntuales,100000.0,11000.0,-89000.0,-89.0
2023-05-01,Desarrollo Institucional,Puntuales,100000.0,0.0,-100000.0,-100.0
2023-06-01,Desarrollo Institucional,Puntuales,100000.0,0.0,-100000.0,-100.0
2023-07-01,Desarrollo Institucional,Puntuales,130000.0,160000.0,30000.0,23.076923076923077
2023-08-01,Desarrollo Institucional,Puntuales,130000.0,172207.0,-36140.0,32.466923076923074
2023-04-01,Los Pinos,Puntuales,9800000.0,8013356.53,-1786643.47,-18.231055816326528
2023-08-01,Los Pinos,Puntuales,9529569.0,0.0,-9529569.0,-100.0
2023-04-01,Microcréditos,Puntuales,50000.0,450000.0,400000.0,800.0
2023-05-01,Microcréditos,Puntuales,2050000.0,55000.0,-1995000.0,-97.3170731707317
2023-06-01,Microcréditos,Puntuales,2160000.0,1255000.0,-905000.0,-41.898148148148145
2023-07-01,Microcréditos,Puntuales,60000.0,55000.0,-5000.0,-8.333333333333332
2023-08-01,Microcréditos,Puntuales,2070000.0,1929800.0,-140200.0,-6.772946859903381
2023-05-01,Suelo Firme III,Puntuales,31082378.83,0.0,-31082378.83,-100.0
2023-06-01,Suelo Firme III,Puntuales,0.0,2000000.0,2000000.0,
2023-07-01,Suelo Firme III,Puntuales,9946361.22,0.0,-9946361.22,-100.0
2023-08-01,Suelo Firme III,Puntuales,0.0,19777495.39726027,6015654.85,
2023-04-01,Trapito Medio Ambiente,Puntuales,1028000.0,173087.5,-854912.5,-83.16269455252919
2023-05-01,Trapito Medio Ambiente,Puntuales,0.0,108580.0,108580.0,
2023-06-01,Trapito Medio Ambiente,Puntuales,1200000.0,92000.0,-1108000.0,-92.33333333333333
2023-08-01,Trapito Medio Ambiente,Puntuales,800000.0,4114000.0,3314000.0,414.25
2023-04-01,Voluntariado,Puntuales,0.0,815000.0,815000.0,
2023-04-01,Área Social,Puntuales,362660.0,362660.0,0.0,0.0
2023-05-01,Área Social,Puntuales,435192.0,0.0,-435192.0,-100.0
2023-06-01,Área Social,Puntuales,435192.0,852180.0,416988.0,95.8170186951966
2023-07-01,Área Social,Puntuales,435192.0,0.0,-435192.0,-100.0
2023-08-01,Área Social,Puntuales,522230.4,0.0,-522230.4,-100.0
2023-04-01,Microcréditos,Recupero gastos créditos,333000.0,275729.08,-57270.92,-17.19847447447447
2023-05-01,Microcréditos,Recupero gastos créditos,319000.0,309920.09,-9079.91,-2.846366771159867
2023-06-01,Microcréditos,Recupero gastos créditos,415366.67,330863.41,-84503.26,-20.34425631695485
2023-07-01,Microcréditos,Recupero gastos créditos,477000.0,417777.9,-59222.1,-12.415534591194964
2023-08-01,Microcréditos,Recupero gastos créditos,573666.67,519911.83,-53754.84,-9.370396226784454
2023-07-01,Corralón 1 Boulogne,Seguros,0.0,-25933.25,-25933.25,
2023-08-01,Corralón 1 Boulogne,Seguros,0.0,-25933.25,-25933.25,
2023-07-01,Corralón 2 Matanza,Seguros,0.0,-25933.25,-25933.25,
2023-08-01,Corralón 2 Matanza,Seguros,0.0,-25933.25,-25933.25,
2023-07-01,Corralón 3 Barracas,Seguros,0.0,-25933.25,-25933.25,
2023-08-01,Corralón 3 Barracas,Seguros,0.0,-25933.25,-25933.25,
2023-07-01,Corralón 4 JC Paz,Seguros,0.0,-25933.25,-25933.25,
2023-08-01,Corralón 4 JC Paz,Seguros,0.0,-25933.25,-25933.25,
2023-05-01,Desarrollo de Proyectos,Seguros,0.0,-17248.0,-17248.0,
2023-04-01,Corralón 2 Matanza,Servicio de agua AYSA,-4000.0,-9496.26,-5496.26,137.40650000000002
2023-05-01,Corralón 2 Matanza,Servicio de agua AYSA,-4000.0,-9496.26,-5496.26,137.40650000000002
2023-06-01,Corralón 2 Matanza,Servicio de agua AYSA,-4000.0,-24110.49,-20110.49,502.76225000000005
2023-07-01,Corralón 2 Matanza,Servicio de agua AYSA,-4000.0,-24110.49,-20110.49,502.76225000000005
2023-08-01,Corralón 2 Matanza,Servicio de agua AYSA,-6000.0,-2752.1,3247.9,-54.13166666666667
2023-04-01,Wanda,Servicio de agua AYSA,-2000.0,0.0,2000.0,-100.0
2023-05-01,Wanda,Servicio de agua AYSA,-2000.0,0.0,2000.0,-100.0
2023-06-01,Wanda,Servicio de agua AYSA,-2000.0,0.0,2000.0,-100.0
2023-07-01,Wanda,Servicio de agua AYSA,-2000.0,0.0,2000.0,-100.0
2023-08-01,Wanda,Servicio de agua AYSA,-2000.0,0.0,2000.0,-100.0
2023-04-01,Administración,Servicio de mensajería,0.0,-27360.0,-27360.0,
2023-05-01,Administración,Servicio de mensajería,0.0,-23000.0,-23000.0,
2023-06-01,Administración,Servicio de mensajería,0.0,-15600.0,-15600.0,
2023-07-01,Administración,Servicio de mensajería,0.0,-8400.0,-8400.0,
2023-08-01,Administración,Servicio de mensajería,0.0,-14500.0,-14500.0,
2023-06-01,Corralón 1 Boulogne,Servicio de mensajería,0.0,-5000.0,-5000.0,
2023-07-01,Corralón 1 Boulogne,Servicio de mensajería,0.0,-4900.0,-4900.0,
2023-08-01,Corralón 1 Boulogne,Servicio de mensajería,0.0,-11000.0,-11000.0,
2023-07-01,Corralón 2 Matanza,Servicio de mensajería,0.0,-4900.0,-4900.0,
2023-08-01,Corralón 2 Matanza,Servicio de mensajería,0.0,-3230.0,-3230.0,
2023-07-01,Corralón 3 Barracas,Servicio de mensajería,0.0,-4000.0,-4000.0,
2023-08-01,Corralón 3 Barracas,Servicio de mensajería,0.0,-5300.0,-5300.0,
2023-06-01,Corralón 4 JC Paz,Servicio de mensajería,0.0,-4000.0,-4000.0,
2023-04-01,Administración,Servicios de Terceros,-866000.0,-438728.97,427271.03,-49.33845612009238
2023-05-01,Administración,Servicios de Terceros,-881000.0,-388449.7,492550.3,-55.908093076049944
2023-06-01,Administración,Servicios de Terceros,-851000.0,-457579.7,393420.3,-46.23035252643948
2023-07-01,Administración,Servicios de Terceros,-974500.0,-566411.7,408088.3,-41.8766854797332
2023-08-01,Administración,Servicios de Terceros,-1033500.0,-499992.7,533507.3,-51.62141267537494
2023-04-01,Bariloche,Servicios de Terceros,0.0,-148000.0,-148000.0,
2023-05-01,Bariloche,Servicios de Terceros,0.0,-21000.0,-21000.0,
2023-06-01,Bariloche,Servicios de Terceros,0.0,-24200.0,-24200.0,
2023-07-01,Bariloche,Servicios de Terceros,0.0,-475830.0,-475830.0,
2023-08-01,Bariloche,Servicios de Terceros,0.0,-30800.0,-30800.0,
2023-04-01,Corralón 1 Boulogne,Servicios de Terceros,-451000.0,-1123915.96,-672915.96,149.20531263858092
2023-05-01,Corralón 1 Boulogne,Servicios de Terceros,-487080.0,-687069.44,-199989.44,41.05884864909254
2023-06-01,Corralón 1 Boulogne,Servicios de Terceros,-506563.2,-489014.83,17548.37,-3.4642015053600406
2023-07-01,Corralón 1 Boulogne,Servicios de Terceros,-526825.73,-406864.73,119961.0,-22.77052793150403
2023-08-01,Corralón 1 Boulogne,Servicios de Terceros,-547898.76,-428107.88,119790.88,-21.863688831856457
2023-04-01,Corralón 2 Matanza,Servicios de Terceros,-365000.0,-1072233.32,-707233.32,193.76255342465757
2023-05-01,Corralón 2 Matanza,Servicios de Terceros,-394200.0,-445978.26,-51778.26,13.13502283105023
2023-06-01,Corralón 2 Matanza,Servicios de Terceros,-425736.0,-265137.78,160598.22,-37.722489993798966
2023-07-01,Corralón 2 Matanza,Servicios de Terceros,-459794.88,-369425.1,90369.78,-19.654368487095816
2023-08-01,Corralón 2 Matanza,Servicios de Terceros,-496578.47,-328359.0,168219.47,-33.875707498957816
2023-04-01,Corralón 3 Barracas,Servicios de Terceros,-276000.0,-695698.88,-419698.88,152.06481159420292
2023-05-01,Corralón 3 Barracas,Servicios de Terceros,-298080.0,-444564.87,-146484.87,49.1428039452496
2023-06-01,Corralón 3 Barracas,Servicios de Terceros,-321926.4,-287289.8,34636.6,-10.759167312777091
2023-07-01,Corralón 3 Barracas,Servicios de Terceros,-347680.51,-306393.41,41287.1,-11.875011343028701
2023-08-01,Corralón 3 Barracas,Servicios de Terceros,-375494.95,-437587.44,-62092.49,16.5361717913916
2023-04-01,Corralón 4 JC Paz,Servicios de Terceros,-163000.0,-506625.36,-343625.36,210.81310429447853
2023-05-01,Corralón 4 JC Paz,Servicios de Terceros,-176040.0,-322522.0,-146482.0,83.20949784139968
2023-06-01,Corralón 4 JC Paz,Servicios de Terceros,-190123.2,-131593.58,58529.62,-30.78510145000716
2023-07-01,Corralón 4 JC Paz,Servicios de Terceros,-205333.06,-247236.78,-41903.72,20.407683010227384
2023-08-01,Corralón 4 JC Paz,Servicios de Terceros,-221759.7,-305873.29,-84113.59,37.930061232947175
2023-04-01,Desarrollo de Proyectos,Servicios de Terceros,0.0,-6566.0,-6566.0,
2023-05-01,Desarrollo de Proyectos,Servicios de Terceros,0.0,-105000.0,-105000.0,
2023-06-01,Desarrollo de Proyectos,Servicios de Terceros,0.0,-12540.2,-12540.2,
2023-07-01,Desarrollo de Proyectos,Servicios de Terceros,0.0,-30755.2,-30755.2,
2023-08-01,Desarrollo de Proyectos,Servicios de Terceros,0.0,-210395.8,-210395.8,
2023-04-01,Desarrollo Institucional,Servicios de Terceros,-27700.0,-14324.7,13375.3,-48.28628158844765
2023-05-01,Desarrollo Institucional,Servicios de Terceros,-56140.0,-14324.7,41815.3,-74.48396864980407
2023-06-01,Desarrollo Institucional,Servicios de Terceros,-36658.0,-36909.2,-251.2,0.6852528779529627
2023-07-01,Desarrollo Institucional,Servicios de Terceros,-82458.0,-40409.2,42048.8,-50.994203109461786
2023-08-01,Desarrollo Institucional,Servicios de Terceros,-64145.0,-198399.2,-134254.2,209.2979967261673
2023-04-01,Los Pinos,Servicios de Terceros,-60977.78,0.0,60977.78,-100.0
2023-05-01,Los Pinos,Servicios de Terceros,-60977.78,0.0,60977.78,-100.0
2023-06-01,Los Pinos,Servicios de Terceros,-60977.78,0.0,60977.78,-100.0
2023-07-01,Los Pinos,Servicios de Terceros,-60977.78,0.0,60977.78,-100.0
2023-08-01,Los Pinos,Servicios de Terceros,-60977.78,-150000.0,-89022.22,145.99124467961937
2023-04-01,Microcréditos,Servicios de Terceros,-8500.0,0.0,8500.0,-100.0
2023-05-01,Microcréditos,Servicios de Terceros,-8500.0,0.0,8500.0,-100.0
2023-06-01,Microcréditos,Servicios de Terceros,-8500.0,0.0,8500.0,-100.0
2023-07-01,Microcréditos,Servicios de Terceros,-12700.0,-4000.0,8700.0,-68.50393700787401
2023-08-01,Microcréditos,Servicios de Terceros,-32700.0,0.0,32700.0,-100.0
2023-05-01,Suelo Firme III,Servicios de Terceros,-4390391.26,0.0,4390391.26,-100.0
2023-06-01,Suelo Firme III,Servicios de Terceros,-8235660.16,0.0,8235660.16,-100.0
2023-07-01,Suelo Firme III,Servicios de Terceros,-6247558.14,-3386986.44,2860571.7,-45.78703608510956
2023-08-01,Suelo Firme III,Servicios de Terceros,-6247558.14,-647557.0,5600001.14,-89.63503843439223
2023-04-01,Trapito Medio Ambiente,Servicios de Terceros,-2000.0,-75000.0,-73000.0,3650.0
2023-05-01,Trapito Medio Ambiente,Servicios de Terceros,-22160.0,0.0,22160.0,-100.0
2023-06-01,Trapito Medio Ambiente,Servicios de Terceros,-27332.8,0.0,27332.8,-100.0
2023-07-01,Trapito Medio Ambiente,Servicios de Terceros,-482519.42,-101250.0,381269.42,-79.0163886046286
2023-08-01,Trapito Medio Ambiente,Servicios de Terceros,-32720.98,0.0,32720.98,-100.0
2023-06-01,Voluntariado,Servicios de Terceros,-200000.0,0.0,200000.0,-100.0
2023-07-01,Voluntariado,Servicios de Terceros,-200000.0,0.0,200000.0,-100.0
2023-08-01,Voluntariado,Servicios de Terceros,-200000.0,0.0,200000.0,-100.0
2023-04-01,Wanda,Servicios de Terceros,-30000.0,-46900.0,-16900.0,56.333333333333336
2023-05-01,Wanda,Servicios de Terceros,-300000.0,-34708.0,265292.0,-88.43066666666667
2023-06-01,Wanda,Servicios de Terceros,-100000.0,-95340.0,4660.0,-4.66
2023-07-01,Wanda,Servicios de Terceros,-30000.0,-304671.0,-274671.0,915.5699999999999
2023-08-01,Wanda,Servicios de Terceros,-30000.0,-191225.0,-161225.0,537.4166666666666
2023-04-01,Área Social,Servicios de Terceros,-6000.0,0.0,6000.0,-100.0
2023-05-01,Área Social,Servicios de Terceros,-6480.0,0.0,6480.0,-100.0
2023-06-01,Área Social,Servicios de Terceros,-6998.4,0.0,6998.4,-100.0
2023-07-01,Área Social,Servicios de Terceros,-7558.27,0.0,7558.27,-100.0
2023-08-01,Área Social,Servicios de Terceros,-88162.64,-4000.0,84162.64,-95.46293078337943
2023-04-01,Desarrollo Institucional,Socios,1300000.0,1283565.0,-16435.0,-1.2642307692307693
2023-05-01,Desarrollo Institucional,Socios,1300000.0,1271519.0,-28481.0,-2.190846153846154
2023-06-01,Desarrollo Institucional,Socios,1625000.0,1530417.5,-94582.5,-5.820461538461538
2023-07-01,Desarrollo Institucional,Socios,1625000.0,1592582.5,-32417.5,-1.9949230769230768
2023-08-01,Desarrollo Institucional,Socios,1625000.0,1561036.5,-63963.5,-3.9362153846153847
2023-04-01,Administración,Software,-95000.0,-60042.64,34957.36,-36.79722105263158
2023-05-01,Administración,Software,-95000.0,-60042.64,34957.36,-36.79722105263158
2023-06-01,Administración,Software,-95000.0,-121492.74,-26492.74,27.887094736842112
2023-07-01,Administración,Software,-95000.0,-151817.33,-56817.33,59.80771578947367
2023-08-01,Administración,Software,-95000.0,-255577.38,-160577.38,169.0288210526316
2023-04-01,Corralón 1 Boulogne,Software,-152000.0,-413323.39,-261323.39,171.92328289473687
2023-05-01,Corralón 1 Boulogne,Software,-164160.0,-111795.88,52364.12,-31.898221247563352
2023-06-01,Corralón 1 Boulogne,Software,-177292.8,-162262.26,15030.54,-8.477806205328124
2023-07-01,Corralón 1 Boulogne,Software,-191476.22,-512595.33,-321119.11,167.70704477036364
2023-08-01,Corralón 1 Boulogne,Software,-206794.32,-295704.25,-88909.93,42.99437721500281
2023-04-01,Corralón 2 Matanza,Software,-114000.0,0.0,114000.0,-100.0
2023-05-01,Corralón 2 Matanza,Software,-123120.0,-111795.9,11324.1,-9.197612085769984
2023-06-01,Corralón 2 Matanza,Software,-132969.6,-162262.73,-29293.13,22.02994519047963
2023-07-01,Corralón 2 Matanza,Software,-143607.17,0.0,143607.17,-100.0
2023-08-01,Corralón 2 Matanza,Software,-155095.74,-131424.11,23671.63,-15.262591996401712
2023-04-01,Corralón 3 Barracas,Software,-76000.0,0.0,76000.0,-100.0
2023-05-01,Corralón 3 Barracas,Software,-82080.0,-111795.9,-29715.9,36.20358187134502
2023-06-01,Corralón 3 Barracas,Software,-88646.4,-162262.26,-73615.86,83.04438758934374
2023-07-01,Corralón 3 Barracas,Software,-95738.11,0.0,95738.11,-100.0
2023-08-01,Corralón 3 Barracas,Software,-103397.16,-131424.11,-28026.95,27.10611200539742
2023-04-01,Corralón 4 JC Paz,Software,-38000.0,0.0,38000.0,-100.0
2023-05-01,Corralón 4 JC Paz,Software,-41040.0,-111795.9,-70755.9,172.40716374269005
2023-06-01,Corralón 4 JC Paz,Software,-44323.2,0.0,44323.2,-100.0
2023-07-01,Corralón 4 JC Paz,Software,-47869.06,0.0,47869.06,-100.0
2023-08-01,Corralón 4 JC Paz,Software,-51698.58,-98568.09,-46869.51,90.65918251526442
2023-04-01,Microcréditos,Software,-70000.0,-307345.0,-237345.0,339.06428571428575
2023-05-01,Microcréditos,Software,-242500.0,-71487.4,171012.6,-70.52065979381443
2023-06-01,Microcréditos,Software,-70000.0,-71487.4,-1487.4,2.1248571428571346
2023-07-01,Microcréditos,Software,-105000.0,-89966.88,15033.12,-14.317257142857137
2023-08-01,Microcréditos,Software,-105000.0,-89966.88,15033.12,-14.317257142857137
2023-04-01,Administración,Sueldos Administración,-3275342.4,-2818469.63,456872.77,-13.948855240294877
2023-05-01,Administración,Sueldos Administración,-3694703.42,-3093235.0,601468.42,-16.279207060143406
2023-06-01,Administración,Sueldos Administración,-5542055.12,-4639853.72,902201.4,-16.279184895584372
2023-07-01,Administración,Sueldos Administración,-4050489.67,-3400608.25,649881.42,-16.04451493391909
2023-08-01,Administración,Sueldos Administración,-4740098.32,-3899830.28,840268.04,-17.726806139329206
2023-04-01,Desarrollo de Proyectos,Sueldos Administración,0.0,-268219.88,-268219.88,
2023-05-01,Desarrollo de Proyectos,Sueldos Administración,0.0,-321482.28,-321482.28,
2023-06-01,Desarrollo de Proyectos,Sueldos Administración,0.0,-467603.83,-467603.83,
2023-07-01,Desarrollo de Proyectos,Sueldos Administración,0.0,-336411.51,-336411.51,
2023-08-01,Desarrollo de Proyectos,Sueldos Administración,0.0,-386873.57,-386873.57,
2023-04-01,Microcréditos,Sueldos Administración,0.0,-205785.01,-205785.01,
2023-05-01,Microcréditos,Sueldos Administración,0.0,-235432.17,-235432.17,
2023-06-01,Microcréditos,Sueldos Administración,0.0,-353148.75,-353148.75,
2023-07-01,Microcréditos,Sueldos Administración,0.0,-258103.64,-258103.64,
2023-08-01,Microcréditos,Sueldos Administración,0.0,-296818.87,-296818.87,
2023-04-01,Wanda,Sueldos Administración,-317448.42,-167292.41,150156.01,-47.30091584642317
2023-05-01,Wanda,Sueldos Administración,-358824.06,-422130.26,-63306.2,17.64268538737341
2023-06-01,Wanda,Sueldos Administración,-534791.0,-291441.6,243349.4,-45.50364534930468
2023-07-01,Wanda,Sueldos Administración,-390859.59,-231425.56,159434.03,-40.79061485992963
2023-08-01,Wanda,Sueldos Administración,-457305.72,-244954.56,212351.16,-46.435273103515954
2023-04-01,Corralón 1 Boulogne,Sueldos Corralones,-3532170.11,-3161269.02,370901.09,-10.500657625461868
2023-05-01,Corralón 1 Boulogne,Sueldos Corralones,-4274331.92,-4095743.38,178588.54,-4.17816265424703
